Timestamp,Transformer.tr(r:p2udt158-p2udt158lv)__NormalAmps,Transformer.tr(r:p2udt162-p2udt162lv)__NormalAmps,Transformer.tr(r:p2udt163-p2udt163lv)__NormalAmps,Transformer.tr(r:p2udt202-p2udt202lv)__NormalAmps,Transformer.tr(r:p2udt203-p2udt203lv)__NormalAmps,Transformer.tr(r:p2udt204-p2udt204lv)__NormalAmps,Transformer.tr(r:p2udt205-p2udt205lv)__NormalAmps,Transformer.tr(r:p2udt206-p2udt206lv)__NormalAmps,Transformer.tr(r:p2udt207-p2udt207lv)__NormalAmps,Transformer.tr(r:p2udt208-p2udt208lv)__NormalAmps,Transformer.tr(r:p2udt209-p2udt209lv)__NormalAmps,Transformer.tr(r:p2udt210-p2udt210lv)__NormalAmps,Transformer.tr(r:p2udt211-p2udt211lv)__NormalAmps,Transformer.tr(r:p2udt212-p2udt212lv)__NormalAmps,Transformer.tr(r:p2udt213-p2udt213lv)__NormalAmps,Transformer.tr(r:p2udt214-p2udt214lv)__NormalAmps,Transformer.tr(r:p2udt215-p2udt215lv)__NormalAmps,Transformer.tr(r:p2udt216-p2udt216lv)__NormalAmps,Transformer.tr(r:p2udt217-p2udt217lv)__NormalAmps,Transformer.tr(r:p2udt218-p2udt218lv)__NormalAmps,Transformer.tr(r:p2udt257-p2udt257lv)__NormalAmps,Transformer.tr(r:p2udt258-p2udt258lv)__NormalAmps,Transformer.tr(r:p2udt596-p2udt596lv)__NormalAmps,Transformer.tr(r:p2udt599-p2udt599lv)__NormalAmps,Transformer.tr(r:p2udt602-p2udt602lv)__NormalAmps,Transformer.tr(r:p2udt739-p2udt739lv)__NormalAmps,Transformer.tr(r:p2udt771-p2udt771lv)__NormalAmps,Transformer.tr(r:p2udt1142-p2udt1142lv)__NormalAmps,Transformer.tr(r:p2udt1255-p2udt1255lv)__NormalAmps,Transformer.tr(r:p2udt1279-p2udt1279lv)__NormalAmps,Transformer.tr(r:p2udt1622-p2udt1622lv)__NormalAmps,Transformer.tr(r:p2udt1664-p2udt1664lv)__NormalAmps,Transformer.tr(r:p2udt1714-p2udt1714lv)__NormalAmps,Transformer.tr(r:p2udt1765-p2udt1765lv)__NormalAmps,Transformer.tr(r:p2udt2221-p2udt2221lv)__NormalAmps,Transformer.tr(r:p2udt2242-p2udt2242lv)__NormalAmps,Transformer.tr(r:p2udt2270-p2udt2270lv)__NormalAmps,Transformer.tr(r:p2udt2637-p2udt2637lv)__NormalAmps,Transformer.tr(r:p2udt2683-p2udt2683lv)__NormalAmps,Transformer.tr(r:p2udt2712-p2udt2712lv)__NormalAmps,Transformer.tr(r:p2udt2808-p2udt2808lv)__NormalAmps,Transformer.tr(r:p2udt3226-p2udt3226lv)__NormalAmps,Transformer.tr(r:p2udt3637-p2udt3637lv)__NormalAmps,Transformer.tr(r:p2udt3685-p2udt3685lv)__NormalAmps,Transformer.tr(r:p2udt3751-p2udt3751lv)__NormalAmps,Transformer.tr(r:p2udt3760-p2udt3760lv)__NormalAmps,Transformer.tr(r:p2udt3761-p2udt3761lv)__NormalAmps,Transformer.tr(r:p2udt3762-p2udt3762lv)__NormalAmps,Transformer.tr(r:p2udt4200-p2udt4200lv)__NormalAmps,Transformer.tr(r:p2udt4986-p2udt4986lv)__NormalAmps,Transformer.tr(r:p2udt5788-p2udt5788lv)__NormalAmps,Transformer.tr(r:p2udt5789-p2udt5789lv)__NormalAmps,Transformer.tr(r:p2udt9646-p2udt9646lv)__NormalAmps,Transformer.tr(r:p2udt9927-p2udt9927lv)__NormalAmps,Transformer.tr(r:p2udt11794-p2udt11794lv)__NormalAmps,Transformer.tr(r:p2udt11798-p2udt11798lv)__NormalAmps,Transformer.tr(r:p2udt11871-p2udt11871lv)__NormalAmps,Transformer.tr(r:p2udt11876-p2udt11876lv)__NormalAmps,Transformer.tr(r:p2udt11881-p2udt11881lv)__NormalAmps,Transformer.tr(r:p2udt11906-p2udt11906lv)__NormalAmps,Transformer.tr(r:p2udt12007-p2udt12007lv)__NormalAmps,Transformer.tr(r:p2udt12114-p2udt12114lv)__NormalAmps,Transformer.tr(r:p2udt12128-p2udt12128lv)__NormalAmps,Transformer.tr(r:p2udt12333-p2udt12333lv)__NormalAmps,Transformer.tr(r:p2udt12347-p2udt12347lv)__NormalAmps
2020-01-01 13:00:00,50.9290534168876,5.09290534168876,7.639358012533139,15.278716025066277,3.8194444444444446,3.8194444444444446,25.4645267084438,3.8194444444444446,3.8194444444444446,7.639358012533139,15.278716025066277,25.4645267084438,7.638888888888889,15.278716025066277,7.638888888888889,50.9290534168876,3.8196790062665693,3.8194444444444446,3.8194444444444446,7.638888888888889,3.8194444444444446,7.638888888888889,7.638888888888889,5.09290534168876,7.639358012533139,5.09290534168876,3.8194444444444446,3.8194444444444446,15.278716025066277,15.278716025066277,5.09290534168876,3.8194444444444446,7.638888888888889,3.8194444444444446,3.8196790062665693,7.639358012533139,3.8194444444444446,50.9290534168876,3.8194444444444446,5.09290534168876,5.09290534168876,5.09290534168876,5.09290534168876,7.639358012533139,7.638888888888889,15.278716025066277,5.09290534168876,7.639358012533139,3.8194444444444446,15.278716025066277,3.8196790062665693,7.639358012533139,5.09290534168876,7.639358012533139,15.278716025066277,7.639358012533139,3.8194444444444446,15.278716025066277,50.9290534168876,7.638888888888889,3.8196790062665693,7.638888888888889,5.09290534168876,3.8194444444444446,3.8196790062665693
2020-01-01 13:15:00,50.9290534168876,5.09290534168876,7.639358012533139,15.278716025066277,3.8194444444444446,3.8194444444444446,25.4645267084438,3.8194444444444446,3.8194444444444446,7.639358012533139,15.278716025066277,25.4645267084438,7.638888888888889,15.278716025066277,7.638888888888889,50.9290534168876,3.8196790062665693,3.8194444444444446,3.8194444444444446,7.638888888888889,3.8194444444444446,7.638888888888889,7.638888888888889,5.09290534168876,7.639358012533139,5.09290534168876,3.8194444444444446,3.8194444444444446,15.278716025066277,15.278716025066277,5.09290534168876,3.8194444444444446,7.638888888888889,3.8194444444444446,3.8196790062665693,7.639358012533139,3.8194444444444446,50.9290534168876,3.8194444444444446,5.09290534168876,5.09290534168876,5.09290534168876,5.09290534168876,7.639358012533139,7.638888888888889,15.278716025066277,5.09290534168876,7.639358012533139,3.8194444444444446,15.278716025066277,3.8196790062665693,7.639358012533139,5.09290534168876,7.639358012533139,15.278716025066277,7.639358012533139,3.8194444444444446,15.278716025066277,50.9290534168876,7.638888888888889,3.8196790062665693,7.638888888888889,5.09290534168876,3.8194444444444446,3.8196790062665693
2020-01-01 13:30:00,50.9290534168876,5.09290534168876,7.639358012533139,15.278716025066277,3.8194444444444446,3.8194444444444446,25.4645267084438,3.8194444444444446,3.8194444444444446,7.639358012533139,15.278716025066277,25.4645267084438,7.638888888888889,15.278716025066277,7.638888888888889,50.9290534168876,3.8196790062665693,3.8194444444444446,3.8194444444444446,7.638888888888889,3.8194444444444446,7.638888888888889,7.638888888888889,5.09290534168876,7.639358012533139,5.09290534168876,3.8194444444444446,3.8194444444444446,15.278716025066277,15.278716025066277,5.09290534168876,3.8194444444444446,7.638888888888889,3.8194444444444446,3.8196790062665693,7.639358012533139,3.8194444444444446,50.9290534168876,3.8194444444444446,5.09290534168876,5.09290534168876,5.09290534168876,5.09290534168876,7.639358012533139,7.638888888888889,15.278716025066277,5.09290534168876,7.639358012533139,3.8194444444444446,15.278716025066277,3.8196790062665693,7.639358012533139,5.09290534168876,7.639358012533139,15.278716025066277,7.639358012533139,3.8194444444444446,15.278716025066277,50.9290534168876,7.638888888888889,3.8196790062665693,7.638888888888889,5.09290534168876,3.8194444444444446,3.8196790062665693
2020-01-01 13:45:00,50.9290534168876,5.09290534168876,7.639358012533139,15.278716025066277,3.8194444444444446,3.8194444444444446,25.4645267084438,3.8194444444444446,3.8194444444444446,7.639358012533139,15.278716025066277,25.4645267084438,7.638888888888889,15.278716025066277,7.638888888888889,50.9290534168876,3.8196790062665693,3.8194444444444446,3.8194444444444446,7.638888888888889,3.8194444444444446,7.638888888888889,7.638888888888889,5.09290534168876,7.639358012533139,5.09290534168876,3.8194444444444446,3.8194444444444446,15.278716025066277,15.278716025066277,5.09290534168876,3.8194444444444446,7.638888888888889,3.8194444444444446,3.8196790062665693,7.639358012533139,3.8194444444444446,50.9290534168876,3.8194444444444446,5.09290534168876,5.09290534168876,5.09290534168876,5.09290534168876,7.639358012533139,7.638888888888889,15.278716025066277,5.09290534168876,7.639358012533139,3.8194444444444446,15.278716025066277,3.8196790062665693,7.639358012533139,5.09290534168876,7.639358012533139,15.278716025066277,7.639358012533139,3.8194444444444446,15.278716025066277,50.9290534168876,7.638888888888889,3.8196790062665693,7.638888888888889,5.09290534168876,3.8194444444444446,3.8196790062665693
2020-01-01 14:00:00,50.9290534168876,5.09290534168876,7.639358012533139,15.278716025066277,3.8194444444444446,3.8194444444444446,25.4645267084438,3.8194444444444446,3.8194444444444446,7.639358012533139,15.278716025066277,25.4645267084438,7.638888888888889,15.278716025066277,7.638888888888889,50.9290534168876,3.8196790062665693,3.8194444444444446,3.8194444444444446,7.638888888888889,3.8194444444444446,7.638888888888889,7.638888888888889,5.09290534168876,7.639358012533139,5.09290534168876,3.8194444444444446,3.8194444444444446,15.278716025066277,15.278716025066277,5.09290534168876,3.8194444444444446,7.638888888888889,3.8194444444444446,3.8196790062665693,7.639358012533139,3.8194444444444446,50.9290534168876,3.8194444444444446,5.09290534168876,5.09290534168876,5.09290534168876,5.09290534168876,7.639358012533139,7.638888888888889,15.278716025066277,5.09290534168876,7.639358012533139,3.8194444444444446,15.278716025066277,3.8196790062665693,7.639358012533139,5.09290534168876,7.639358012533139,15.278716025066277,7.639358012533139,3.8194444444444446,15.278716025066277,50.9290534168876,7.638888888888889,3.8196790062665693,7.638888888888889,5.09290534168876,3.8194444444444446,3.8196790062665693
2020-01-01 14:15:00,50.9290534168876,5.09290534168876,7.639358012533139,15.278716025066277,3.8194444444444446,3.8194444444444446,25.4645267084438,3.8194444444444446,3.8194444444444446,7.639358012533139,15.278716025066277,25.4645267084438,7.638888888888889,15.278716025066277,7.638888888888889,50.9290534168876,3.8196790062665693,3.8194444444444446,3.8194444444444446,7.638888888888889,3.8194444444444446,7.638888888888889,7.638888888888889,5.09290534168876,7.639358012533139,5.09290534168876,3.8194444444444446,3.8194444444444446,15.278716025066277,15.278716025066277,5.09290534168876,3.8194444444444446,7.638888888888889,3.8194444444444446,3.8196790062665693,7.639358012533139,3.8194444444444446,50.9290534168876,3.8194444444444446,5.09290534168876,5.09290534168876,5.09290534168876,5.09290534168876,7.639358012533139,7.638888888888889,15.278716025066277,5.09290534168876,7.639358012533139,3.8194444444444446,15.278716025066277,3.8196790062665693,7.639358012533139,5.09290534168876,7.639358012533139,15.278716025066277,7.639358012533139,3.8194444444444446,15.278716025066277,50.9290534168876,7.638888888888889,3.8196790062665693,7.638888888888889,5.09290534168876,3.8194444444444446,3.8196790062665693
2020-01-01 14:30:00,50.9290534168876,5.09290534168876,7.639358012533139,15.278716025066277,3.8194444444444446,3.8194444444444446,25.4645267084438,3.8194444444444446,3.8194444444444446,7.639358012533139,15.278716025066277,25.4645267084438,7.638888888888889,15.278716025066277,7.638888888888889,50.9290534168876,3.8196790062665693,3.8194444444444446,3.8194444444444446,7.638888888888889,3.8194444444444446,7.638888888888889,7.638888888888889,5.09290534168876,7.639358012533139,5.09290534168876,3.8194444444444446,3.8194444444444446,15.278716025066277,15.278716025066277,5.09290534168876,3.8194444444444446,7.638888888888889,3.8194444444444446,3.8196790062665693,7.639358012533139,3.8194444444444446,50.9290534168876,3.8194444444444446,5.09290534168876,5.09290534168876,5.09290534168876,5.09290534168876,7.639358012533139,7.638888888888889,15.278716025066277,5.09290534168876,7.639358012533139,3.8194444444444446,15.278716025066277,3.8196790062665693,7.639358012533139,5.09290534168876,7.639358012533139,15.278716025066277,7.639358012533139,3.8194444444444446,15.278716025066277,50.9290534168876,7.638888888888889,3.8196790062665693,7.638888888888889,5.09290534168876,3.8194444444444446,3.8196790062665693
2020-01-01 14:45:00,50.9290534168876,5.09290534168876,7.639358012533139,15.278716025066277,3.8194444444444446,3.8194444444444446,25.4645267084438,3.8194444444444446,3.8194444444444446,7.639358012533139,15.278716025066277,25.4645267084438,7.638888888888889,15.278716025066277,7.638888888888889,50.9290534168876,3.8196790062665693,3.8194444444444446,3.8194444444444446,7.638888888888889,3.8194444444444446,7.638888888888889,7.638888888888889,5.09290534168876,7.639358012533139,5.09290534168876,3.8194444444444446,3.8194444444444446,15.278716025066277,15.278716025066277,5.09290534168876,3.8194444444444446,7.638888888888889,3.8194444444444446,3.8196790062665693,7.639358012533139,3.8194444444444446,50.9290534168876,3.8194444444444446,5.09290534168876,5.09290534168876,5.09290534168876,5.09290534168876,7.639358012533139,7.638888888888889,15.278716025066277,5.09290534168876,7.639358012533139,3.8194444444444446,15.278716025066277,3.8196790062665693,7.639358012533139,5.09290534168876,7.639358012533139,15.278716025066277,7.639358012533139,3.8194444444444446,15.278716025066277,50.9290534168876,7.638888888888889,3.8196790062665693,7.638888888888889,5.09290534168876,3.8194444444444446,3.8196790062665693
2020-01-01 15:00:00,50.9290534168876,5.09290534168876,7.639358012533139,15.278716025066277,3.8194444444444446,3.8194444444444446,25.4645267084438,3.8194444444444446,3.8194444444444446,7.639358012533139,15.278716025066277,25.4645267084438,7.638888888888889,15.278716025066277,7.638888888888889,50.9290534168876,3.8196790062665693,3.8194444444444446,3.8194444444444446,7.638888888888889,3.8194444444444446,7.638888888888889,7.638888888888889,5.09290534168876,7.639358012533139,5.09290534168876,3.8194444444444446,3.8194444444444446,15.278716025066277,15.278716025066277,5.09290534168876,3.8194444444444446,7.638888888888889,3.8194444444444446,3.8196790062665693,7.639358012533139,3.8194444444444446,50.9290534168876,3.8194444444444446,5.09290534168876,5.09290534168876,5.09290534168876,5.09290534168876,7.639358012533139,7.638888888888889,15.278716025066277,5.09290534168876,7.639358012533139,3.8194444444444446,15.278716025066277,3.8196790062665693,7.639358012533139,5.09290534168876,7.639358012533139,15.278716025066277,7.639358012533139,3.8194444444444446,15.278716025066277,50.9290534168876,7.638888888888889,3.8196790062665693,7.638888888888889,5.09290534168876,3.8194444444444446,3.8196790062665693
2020-01-01 15:15:00,50.9290534168876,5.09290534168876,7.639358012533139,15.278716025066277,3.8194444444444446,3.8194444444444446,25.4645267084438,3.8194444444444446,3.8194444444444446,7.639358012533139,15.278716025066277,25.4645267084438,7.638888888888889,15.278716025066277,7.638888888888889,50.9290534168876,3.8196790062665693,3.8194444444444446,3.8194444444444446,7.638888888888889,3.8194444444444446,7.638888888888889,7.638888888888889,5.09290534168876,7.639358012533139,5.09290534168876,3.8194444444444446,3.8194444444444446,15.278716025066277,15.278716025066277,5.09290534168876,3.8194444444444446,7.638888888888889,3.8194444444444446,3.8196790062665693,7.639358012533139,3.8194444444444446,50.9290534168876,3.8194444444444446,5.09290534168876,5.09290534168876,5.09290534168876,5.09290534168876,7.639358012533139,7.638888888888889,15.278716025066277,5.09290534168876,7.639358012533139,3.8194444444444446,15.278716025066277,3.8196790062665693,7.639358012533139,5.09290534168876,7.639358012533139,15.278716025066277,7.639358012533139,3.8194444444444446,15.278716025066277,50.9290534168876,7.638888888888889,3.8196790062665693,7.638888888888889,5.09290534168876,3.8194444444444446,3.8196790062665693
2020-01-01 15:30:00,50.9290534168876,5.09290534168876,7.639358012533139,15.278716025066277,3.8194444444444446,3.8194444444444446,25.4645267084438,3.8194444444444446,3.8194444444444446,7.639358012533139,15.278716025066277,25.4645267084438,7.638888888888889,15.278716025066277,7.638888888888889,50.9290534168876,3.8196790062665693,3.8194444444444446,3.8194444444444446,7.638888888888889,3.8194444444444446,7.638888888888889,7.638888888888889,5.09290534168876,7.639358012533139,5.09290534168876,3.8194444444444446,3.8194444444444446,15.278716025066277,15.278716025066277,5.09290534168876,3.8194444444444446,7.638888888888889,3.8194444444444446,3.8196790062665693,7.639358012533139,3.8194444444444446,50.9290534168876,3.8194444444444446,5.09290534168876,5.09290534168876,5.09290534168876,5.09290534168876,7.639358012533139,7.638888888888889,15.278716025066277,5.09290534168876,7.639358012533139,3.8194444444444446,15.278716025066277,3.8196790062665693,7.639358012533139,5.09290534168876,7.639358012533139,15.278716025066277,7.639358012533139,3.8194444444444446,15.278716025066277,50.9290534168876,7.638888888888889,3.8196790062665693,7.638888888888889,5.09290534168876,3.8194444444444446,3.8196790062665693
2020-01-01 15:45:00,50.9290534168876,5.09290534168876,7.639358012533139,15.278716025066277,3.8194444444444446,3.8194444444444446,25.4645267084438,3.8194444444444446,3.8194444444444446,7.639358012533139,15.278716025066277,25.4645267084438,7.638888888888889,15.278716025066277,7.638888888888889,50.9290534168876,3.8196790062665693,3.8194444444444446,3.8194444444444446,7.638888888888889,3.8194444444444446,7.638888888888889,7.638888888888889,5.09290534168876,7.639358012533139,5.09290534168876,3.8194444444444446,3.8194444444444446,15.278716025066277,15.278716025066277,5.09290534168876,3.8194444444444446,7.638888888888889,3.8194444444444446,3.8196790062665693,7.639358012533139,3.8194444444444446,50.9290534168876,3.8194444444444446,5.09290534168876,5.09290534168876,5.09290534168876,5.09290534168876,7.639358012533139,7.638888888888889,15.278716025066277,5.09290534168876,7.639358012533139,3.8194444444444446,15.278716025066277,3.8196790062665693,7.639358012533139,5.09290534168876,7.639358012533139,15.278716025066277,7.639358012533139,3.8194444444444446,15.278716025066277,50.9290534168876,7.638888888888889,3.8196790062665693,7.638888888888889,5.09290534168876,3.8194444444444446,3.8196790062665693
2020-01-01 16:00:00,50.9290534168876,5.09290534168876,7.639358012533139,15.278716025066277,3.8194444444444446,3.8194444444444446,25.4645267084438,3.8194444444444446,3.8194444444444446,7.639358012533139,15.278716025066277,25.4645267084438,7.638888888888889,15.278716025066277,7.638888888888889,50.9290534168876,3.8196790062665693,3.8194444444444446,3.8194444444444446,7.638888888888889,3.8194444444444446,7.638888888888889,7.638888888888889,5.09290534168876,7.639358012533139,5.09290534168876,3.8194444444444446,3.8194444444444446,15.278716025066277,15.278716025066277,5.09290534168876,3.8194444444444446,7.638888888888889,3.8194444444444446,3.8196790062665693,7.639358012533139,3.8194444444444446,50.9290534168876,3.8194444444444446,5.09290534168876,5.09290534168876,5.09290534168876,5.09290534168876,7.639358012533139,7.638888888888889,15.278716025066277,5.09290534168876,7.639358012533139,3.8194444444444446,15.278716025066277,3.8196790062665693,7.639358012533139,5.09290534168876,7.639358012533139,15.278716025066277,7.639358012533139,3.8194444444444446,15.278716025066277,50.9290534168876,7.638888888888889,3.8196790062665693,7.638888888888889,5.09290534168876,3.8194444444444446,3.8196790062665693
2020-01-01 16:15:00,50.9290534168876,5.09290534168876,7.639358012533139,15.278716025066277,3.8194444444444446,3.8194444444444446,25.4645267084438,3.8194444444444446,3.8194444444444446,7.639358012533139,15.278716025066277,25.4645267084438,7.638888888888889,15.278716025066277,7.638888888888889,50.9290534168876,3.8196790062665693,3.8194444444444446,3.8194444444444446,7.638888888888889,3.8194444444444446,7.638888888888889,7.638888888888889,5.09290534168876,7.639358012533139,5.09290534168876,3.8194444444444446,3.8194444444444446,15.278716025066277,15.278716025066277,5.09290534168876,3.8194444444444446,7.638888888888889,3.8194444444444446,3.8196790062665693,7.639358012533139,3.8194444444444446,50.9290534168876,3.8194444444444446,5.09290534168876,5.09290534168876,5.09290534168876,5.09290534168876,7.639358012533139,7.638888888888889,15.278716025066277,5.09290534168876,7.639358012533139,3.8194444444444446,15.278716025066277,3.8196790062665693,7.639358012533139,5.09290534168876,7.639358012533139,15.278716025066277,7.639358012533139,3.8194444444444446,15.278716025066277,50.9290534168876,7.638888888888889,3.8196790062665693,7.638888888888889,5.09290534168876,3.8194444444444446,3.8196790062665693
2020-01-01 16:30:00,50.9290534168876,5.09290534168876,7.639358012533139,15.278716025066277,3.8194444444444446,3.8194444444444446,25.4645267084438,3.8194444444444446,3.8194444444444446,7.639358012533139,15.278716025066277,25.4645267084438,7.638888888888889,15.278716025066277,7.638888888888889,50.9290534168876,3.8196790062665693,3.8194444444444446,3.8194444444444446,7.638888888888889,3.8194444444444446,7.638888888888889,7.638888888888889,5.09290534168876,7.639358012533139,5.09290534168876,3.8194444444444446,3.8194444444444446,15.278716025066277,15.278716025066277,5.09290534168876,3.8194444444444446,7.638888888888889,3.8194444444444446,3.8196790062665693,7.639358012533139,3.8194444444444446,50.9290534168876,3.8194444444444446,5.09290534168876,5.09290534168876,5.09290534168876,5.09290534168876,7.639358012533139,7.638888888888889,15.278716025066277,5.09290534168876,7.639358012533139,3.8194444444444446,15.278716025066277,3.8196790062665693,7.639358012533139,5.09290534168876,7.639358012533139,15.278716025066277,7.639358012533139,3.8194444444444446,15.278716025066277,50.9290534168876,7.638888888888889,3.8196790062665693,7.638888888888889,5.09290534168876,3.8194444444444446,3.8196790062665693
2020-01-01 16:45:00,50.9290534168876,5.09290534168876,7.639358012533139,15.278716025066277,3.8194444444444446,3.8194444444444446,25.4645267084438,3.8194444444444446,3.8194444444444446,7.639358012533139,15.278716025066277,25.4645267084438,7.638888888888889,15.278716025066277,7.638888888888889,50.9290534168876,3.8196790062665693,3.8194444444444446,3.8194444444444446,7.638888888888889,3.8194444444444446,7.638888888888889,7.638888888888889,5.09290534168876,7.639358012533139,5.09290534168876,3.8194444444444446,3.8194444444444446,15.278716025066277,15.278716025066277,5.09290534168876,3.8194444444444446,7.638888888888889,3.8194444444444446,3.8196790062665693,7.639358012533139,3.8194444444444446,50.9290534168876,3.8194444444444446,5.09290534168876,5.09290534168876,5.09290534168876,5.09290534168876,7.639358012533139,7.638888888888889,15.278716025066277,5.09290534168876,7.639358012533139,3.8194444444444446,15.278716025066277,3.8196790062665693,7.639358012533139,5.09290534168876,7.639358012533139,15.278716025066277,7.639358012533139,3.8194444444444446,15.278716025066277,50.9290534168876,7.638888888888889,3.8196790062665693,7.638888888888889,5.09290534168876,3.8194444444444446,3.8196790062665693
2020-01-01 17:00:00,50.9290534168876,5.09290534168876,7.639358012533139,15.278716025066277,3.8194444444444446,3.8194444444444446,25.4645267084438,3.8194444444444446,3.8194444444444446,7.639358012533139,15.278716025066277,25.4645267084438,7.638888888888889,15.278716025066277,7.638888888888889,50.9290534168876,3.8196790062665693,3.8194444444444446,3.8194444444444446,7.638888888888889,3.8194444444444446,7.638888888888889,7.638888888888889,5.09290534168876,7.639358012533139,5.09290534168876,3.8194444444444446,3.8194444444444446,15.278716025066277,15.278716025066277,5.09290534168876,3.8194444444444446,7.638888888888889,3.8194444444444446,3.8196790062665693,7.639358012533139,3.8194444444444446,50.9290534168876,3.8194444444444446,5.09290534168876,5.09290534168876,5.09290534168876,5.09290534168876,7.639358012533139,7.638888888888889,15.278716025066277,5.09290534168876,7.639358012533139,3.8194444444444446,15.278716025066277,3.8196790062665693,7.639358012533139,5.09290534168876,7.639358012533139,15.278716025066277,7.639358012533139,3.8194444444444446,15.278716025066277,50.9290534168876,7.638888888888889,3.8196790062665693,7.638888888888889,5.09290534168876,3.8194444444444446,3.8196790062665693
2020-01-01 17:15:00,50.9290534168876,5.09290534168876,7.639358012533139,15.278716025066277,3.8194444444444446,3.8194444444444446,25.4645267084438,3.8194444444444446,3.8194444444444446,7.639358012533139,15.278716025066277,25.4645267084438,7.638888888888889,15.278716025066277,7.638888888888889,50.9290534168876,3.8196790062665693,3.8194444444444446,3.8194444444444446,7.638888888888889,3.8194444444444446,7.638888888888889,7.638888888888889,5.09290534168876,7.639358012533139,5.09290534168876,3.8194444444444446,3.8194444444444446,15.278716025066277,15.278716025066277,5.09290534168876,3.8194444444444446,7.638888888888889,3.8194444444444446,3.8196790062665693,7.639358012533139,3.8194444444444446,50.9290534168876,3.8194444444444446,5.09290534168876,5.09290534168876,5.09290534168876,5.09290534168876,7.639358012533139,7.638888888888889,15.278716025066277,5.09290534168876,7.639358012533139,3.8194444444444446,15.278716025066277,3.8196790062665693,7.639358012533139,5.09290534168876,7.639358012533139,15.278716025066277,7.639358012533139,3.8194444444444446,15.278716025066277,50.9290534168876,7.638888888888889,3.8196790062665693,7.638888888888889,5.09290534168876,3.8194444444444446,3.8196790062665693
2020-01-01 17:30:00,50.9290534168876,5.09290534168876,7.639358012533139,15.278716025066277,3.8194444444444446,3.8194444444444446,25.4645267084438,3.8194444444444446,3.8194444444444446,7.639358012533139,15.278716025066277,25.4645267084438,7.638888888888889,15.278716025066277,7.638888888888889,50.9290534168876,3.8196790062665693,3.8194444444444446,3.8194444444444446,7.638888888888889,3.8194444444444446,7.638888888888889,7.638888888888889,5.09290534168876,7.639358012533139,5.09290534168876,3.8194444444444446,3.8194444444444446,15.278716025066277,15.278716025066277,5.09290534168876,3.8194444444444446,7.638888888888889,3.8194444444444446,3.8196790062665693,7.639358012533139,3.8194444444444446,50.9290534168876,3.8194444444444446,5.09290534168876,5.09290534168876,5.09290534168876,5.09290534168876,7.639358012533139,7.638888888888889,15.278716025066277,5.09290534168876,7.639358012533139,3.8194444444444446,15.278716025066277,3.8196790062665693,7.639358012533139,5.09290534168876,7.639358012533139,15.278716025066277,7.639358012533139,3.8194444444444446,15.278716025066277,50.9290534168876,7.638888888888889,3.8196790062665693,7.638888888888889,5.09290534168876,3.8194444444444446,3.8196790062665693
2020-01-01 17:45:00,50.9290534168876,5.09290534168876,7.639358012533139,15.278716025066277,3.8194444444444446,3.8194444444444446,25.4645267084438,3.8194444444444446,3.8194444444444446,7.639358012533139,15.278716025066277,25.4645267084438,7.638888888888889,15.278716025066277,7.638888888888889,50.9290534168876,3.8196790062665693,3.8194444444444446,3.8194444444444446,7.638888888888889,3.8194444444444446,7.638888888888889,7.638888888888889,5.09290534168876,7.639358012533139,5.09290534168876,3.8194444444444446,3.8194444444444446,15.278716025066277,15.278716025066277,5.09290534168876,3.8194444444444446,7.638888888888889,3.8194444444444446,3.8196790062665693,7.639358012533139,3.8194444444444446,50.9290534168876,3.8194444444444446,5.09290534168876,5.09290534168876,5.09290534168876,5.09290534168876,7.639358012533139,7.638888888888889,15.278716025066277,5.09290534168876,7.639358012533139,3.8194444444444446,15.278716025066277,3.8196790062665693,7.639358012533139,5.09290534168876,7.639358012533139,15.278716025066277,7.639358012533139,3.8194444444444446,15.278716025066277,50.9290534168876,7.638888888888889,3.8196790062665693,7.638888888888889,5.09290534168876,3.8194444444444446,3.8196790062665693
2020-01-01 18:00:00,50.9290534168876,5.09290534168876,7.639358012533139,15.278716025066277,3.8194444444444446,3.8194444444444446,25.4645267084438,3.8194444444444446,3.8194444444444446,7.639358012533139,15.278716025066277,25.4645267084438,7.638888888888889,15.278716025066277,7.638888888888889,50.9290534168876,3.8196790062665693,3.8194444444444446,3.8194444444444446,7.638888888888889,3.8194444444444446,7.638888888888889,7.638888888888889,5.09290534168876,7.639358012533139,5.09290534168876,3.8194444444444446,3.8194444444444446,15.278716025066277,15.278716025066277,5.09290534168876,3.8194444444444446,7.638888888888889,3.8194444444444446,3.8196790062665693,7.639358012533139,3.8194444444444446,50.9290534168876,3.8194444444444446,5.09290534168876,5.09290534168876,5.09290534168876,5.09290534168876,7.639358012533139,7.638888888888889,15.278716025066277,5.09290534168876,7.639358012533139,3.8194444444444446,15.278716025066277,3.8196790062665693,7.639358012533139,5.09290534168876,7.639358012533139,15.278716025066277,7.639358012533139,3.8194444444444446,15.278716025066277,50.9290534168876,7.638888888888889,3.8196790062665693,7.638888888888889,5.09290534168876,3.8194444444444446,3.8196790062665693
